GEOID,community_area_num,community_area_num2,tract_name,VULNERABLE,FLOOD_SUSC,SURFACE_TE,AIR_TOXINS,PERCENT_CA,PRIORITY,RANK,VULRANK,COMMUNITY,asthma_pct,copd_pct,depression_pct,physical_inactivity_pct,mental_health_pct,obesity_pct,TotalPopulation,AQH_score,AQH_score_popweighted,AQH_score_max,AQH_percentile,AQH_block_group_count,AQH_tract_population
17031720500,72,72,Census Tract 7205,-0.8374,5.7423125121,75.371212121,1.832,33.3945,-0.58797306916,Low,Very low,Beverly,9.6,4.4,20.8,14.3,13.5,26.0,"2,086",10.47,10.822,11.33,1.0,2.0,2199.0
17031490300,49,49,Census Tract 4903,0.0236,9.77775222552,80.9025423728,2.142,21.0056,0.43908657845,High,High,Roseland,,,,,,,,41.01,40.933,41.658,67.5,2.0,2430.0
17031490400,49,49,Census Tract 4904,0.0141,9.9020339831,81.3575289578,2.189,20.9169,0.48109392841,High,Medium,Roseland,,,,,,,,41.812,41.812,41.812,69.0,1.0,839.0
17031350100,35,35,Census Tract 3501,0.0204,8.96088513269,77.7758139536,2.072,18.5441,0.24357801869,Medium,High,Douglas,8.9,2.6,15.1,16.4,13.1,25.2,"2,228",36.009,36.207,36.631,56.0,2.0,2239.0
17031351100,35,35,Census Tract 3511,0.0343,9.47220399363,77.7654639176,2.159,14.6566,0.36673221115,High,High,Douglas,15.5,11.3,23.5,40.5,25.3,49.3,"2,038",57.202,60.226,60.702,90.5,2.0,2102.0
17031251200,25,25,Census Tract 2512,0.0329,9.55622685705,81.9641586866,2.161,30.7923,0.31485585975,High,High,Austin,12.1,7.3,17.0,32.6,17.8,39.7,"3,910",42.644,42.927,46.106,70.0,4.0,4351.0
17031570100,57,57,Census Tract 5701,0.0638,9.81201921241,82.0266352394,2.966,3.79823,0.97537950376,Very high,Very high,Archer Heights,8.9,5.8,17.9,33.5,16.0,34.1,"1,316",46.286,46.286,46.286,77.0,1.0,1294.0
17031030900,77,77,Census Tract 309,-0.0711,8.70007697352,79.7517699116,3.038,20.4011,0.47331147123,High,Low,Edgewater,9.0,3.5,19.7,14.6,13.1,26.2,"2,952",14.98,14.838,16.515,9.2,4.0,3143.0
17031250600,25,25,Census Tract 2506,0.0221,9.70292060556,85.0246913588,2.137,19.2284,0.68416535684,Very high,High,Austin,11.9,7.7,16.7,31.7,16.9,41.2,"4,203",38.017,38.136,41.401,60.5,4.0,4068.0
17031560100,56,56,Census Tract 5601,0.0696,8.86129905913,80.1696139484,3.434,12.4482,0.75328693509,Very high,Very high,Garfield Ridge,8.7,5.8,15.5,30.4,13.7,32.2,"1,477",57.53,57.53,57.53,92.0,1.0,1605.0
17031032100,3,3,Census Tract 321,-0.0361,8.73204024941,78.0927234926,2.679,15.418,0.40929674759,High,Medium,Uptown,9.7,3.9,21.1,17.3,16.0,28.3,"7,543",21.818,21.721,25.393,26.4,5.0,7117.0
17031490500,49,49,Census Tract 4905,0.0094,9.22097957283,80.4016280534,2.173,17.0865,0.44556813369,High,Medium,Roseland,12.1,5.3,16.1,23.3,15.8,35.7,"1,995",39.443,40.162,42.774,63.5,2.0,2084.0
17031490600,49,49,Census Tract 4906,0.0415,9.96087008121,81.0368000006,2.874,14.4084,0.72424661824,Very high,High,Roseland,12.3,7.3,16.0,28.2,15.7,39.7,"1,443",51.465,51.465,51.465,84.0,1.0,1558.0
17031490700,49,49,Census Tract 4907,0.0327,9.76706785076,81.8429160938,1.902,24.3856,0.3833639727,High,High,Roseland,13.0,9.9,17.2,36.0,18.4,44.3,"2,656",44.386,45.425,49.195,72.7,3.0,2834.0
17031490800,49,49,Census Tract 4908,0.0303,9.97663893713,81.073037543,2.524,16.2764,0.62243285111,Very high,High,Roseland,12.7,8.8,16.4,32.4,16.7,41.9,"3,502",48.256,48.044,50.577,79.4,5.0,4110.0
17031700200,70,70,Census Tract 7002,0.0217,9.60498976557,83.9020202024,2.421,11.3616,0.81164865859,Very high,High,Ashburn,9.5,5.7,18.2,32.7,16.7,36.4,"6,554",41.775,41.844,46.684,68.0,4.0,6708.0
17031710200,71,71,Census Tract 7102,0.0316,9.76307492494,80.7572815538,1.91,20.5351,0.39378902833,High,High,Auburn Gresham,14.1,11.8,19.5,40.4,21.6,46.5,"4,635",35.083,35.754,38.345,54.2,5.0,4925.0
17031710400,71,71,Census Tract 7104,0.0284,9.97198502532,82.465158371,1.818,21.2873,0.46746136977,High,High,Auburn Gresham,13.1,9.9,17.7,35.5,18.5,44.3,"5,424",43.354,43.166,46.165,71.5,6.0,5458.0
17031710500,71,71,Census Tract 7105,0.0243,9.02631863799,81.0697508888,1.86,13.9705,0.46277338044,High,High,Auburn Gresham,13.5,9.8,18.2,35.5,19.4,44.2,"4,036",39.136,39.122,43.217,62.5,4.0,4268.0
17031710700,71,71,Census Tract 7107,0.0252,9.82501374486,82.239106145,1.895,13.7074,0.59256336232,Very high,High,Auburn Gresham,12.9,9.4,17.0,34.8,18.1,43.4,"3,420",32.689,32.624,38.176,49.8,4.0,2941.0
17031251000,25,25,Census Tract 2510,0.0376,9.30626336094,83.9228070182,2.348,11.2581,0.78242232233,Very high,High,Austin,12.9,9.9,18.8,39.5,20.6,44.3,"1,075",50.535,50.535,50.535,83.0,1.0,907.0
17031280400,28,28,Census Tract 2804,0.0261,9.21566738755,83.4566666666,2.937,4.84394,0.97881165995,Very high,High,Near West Side,13.4,7.8,20.1,31.8,20.4,41.6,"1,231",63.753,63.753,63.753,96.0,1.0,1715.0
17031320100,32,32,Census Tract 3201,-0.0953,7.20021548033,75.1086206888,5.096,11.4857,0.68309458407,Very high,Low,Loop,,,,,,,,26.004,26.085,28.135,36.2,4.0,12739.0
17031580800,58,58,Census Tract 5808,0.1124,9.80144971614,82.8714285716,2.771,16.9348,0.76068846898,Very high,Very high,Brighton Park,8.6,4.0,17.0,31.0,15.7,32.9,"2,058",56.969,56.969,56.969,91.0,1.0,2123.0
17031351000,35,35,Census Tract 3510,0.0258,6.28904793918,75.5420382158,1.983,27.6258,-0.23710102461,Low,High,Douglas,10.7,4.1,16.3,20.4,14.9,31.7,"3,640",38.358,38.354,39.78,61.0,3.0,3776.0
17031360200,36,36,Census Tract 3602,0.0493,8.02123176498,80.2625,1.96,12.0898,0.40768242714,High,Very high,Oakland,14.2,9.6,20.2,36.4,21.3,47.0,"1,651",58.131,58.131,58.131,93.0,1.0,1583.0
17031380100,38,38,Census Tract 3801,0.0226,9.25816859947,79.0199592674,1.917,18.7977,0.29580720453,High,High,Grand Boulevard,12.4,7.3,17.2,27.3,16.3,40.5,"2,207",51.441,51.441,51.441,84.0,1.0,1932.0
17031231500,23,23,Census Tract 2315,0.0359,9.48467171606,79.8559566782,2.106,27.1865,0.24984975742,Medium,High,Humboldt Park,12.8,9.3,19.0,37.0,20.1,44.0,"5,655",57.563,60.44,65.161,90.2,6.0,6699.0
17031251100,25,25,Census Tract 2511,0.0289,9.56561238381,81.6768141584,2.202,23.8818,0.42847241897,High,High,Austin,12.9,9.8,18.7,38.0,19.7,43.8,"4,468",51.453,50.77,56.471,83.8,4.0,4103.0
17031550200,55,55,Census Tract 5502,-0.0578,7.01206875058,77.144896265,1.357,15.0508,-0.02284459905,Medium,Low,Hegewisch,9.3,5.7,18.6,25.1,14.8,31.8,"2,969",26.052,25.779,26.652,36.5,2.0,2861.0
17031560800,56,56,Census Tract 5608,-0.1427,9.97024634876,84.4246930424,2.944,14.303,0.88508538603,Very high,Low,Garfield Ridge,9.1,4.9,18.6,21.7,14.1,29.0,"5,682",45.862,46.187,53.965,75.0,5.0,6219.0
17031560900,56,56,Census Tract 5609,-0.2335,9.8509408491,83.5917920654,2.549,19.9416,0.6365051725,Very high,Very low,Garfield Ridge,9.3,5.6,19.4,21.8,14.3,29.8,"5,112",40.624,40.632,45.165,65.7,6.0,5263.0
17031500300,50,50,Census Tract 5003,0.0309,9.69711872596,80.8492307684,1.692,18.1855,0.39156050915,High,High,Pullman,11.1,7.4,18.3,26.9,15.4,36.9,"1,587",34.574,34.028,37.867,53.0,2.0,1417.0
17031561000,56,56,Census Tract 5610,-0.1614,9.97050342981,84.116250842,2.529,16.7133,0.73978411451,Very high,Low,Garfield Ridge,9.4,5.9,19.4,22.3,14.4,29.4,"5,308",33.842,33.816,34.863,52.2,6.0,5541.0
17031561100,56,56,Census Tract 5611,-0.1293,9.40848661062,84.1180149554,3.296,15.7332,0.87763076224,Very high,Low,Garfield Ridge,8.9,4.8,18.5,21.4,13.9,29.0,"5,581",45.836,46.171,52.013,74.5,6.0,5531.0
17031570200,57,57,Census Tract 5702,0.0292,9.89615887983,83.487690743,3.08,6.33444,1.03083216592,Very high,High,Archer Heights,8.2,4.1,16.3,27.7,14.3,30.1,"2,096",56.964,56.964,56.964,91.0,1.0,1978.0
17031730400,73,73,Census Tract 7304,0.0097,9.67837098288,80.2985283806,2.091,25.844,0.30223268506,High,Medium,Washington Heights,12.4,7.3,15.8,29.1,15.9,39.0,"3,386",35.644,35.386,39.212,55.5,4.0,4129.0
17031730500,73,73,Census Tract 7305,0.0121,9.77124505929,80.7658703078,2.147,22.8549,0.3976582871,High,Medium,Washington Heights,12.5,7.3,16.4,28.6,16.3,40.1,"4,220",40.048,40.107,40.882,65.0,4.0,4507.0
17031730600,73,73,Census Tract 7306,0.0142,9.97442596882,80.713718411,2.078,25.2781,0.35320793405,High,Medium,Washington Heights,11.8,5.9,15.1,25.0,14.6,37.2,"3,254",39.431,40.058,42.905,63.3,3.0,3621.0
17031730700,73,73,Census Tract 7307,0.0302,9.30269466144,78.9675182474,1.827,24.3599,0.18229072211,Medium,High,Washington Heights,12.6,6.7,16.9,28.3,17.2,39.7,"2,281",37.342,38.686,41.357,59.5,2.0,2345.0
17031250300,25,25,Census Tract 2503,0.0404,9.30928759556,82.3345930238,2.28,19.6669,0.53749849822,High,High,Austin,11.9,7.8,18.3,34.7,18.5,40.8,"4,742",41.859,41.325,45.986,68.2,4.0,4827.0
17031250400,25,25,Census Tract 2504,0.0294,8.90193122237,83.248360655,2.238,17.9439,0.57764412494,Very high,High,Austin,12.2,8.6,18.0,34.9,18.4,42.8,"5,789",38.762,39.325,41.767,62.2,5.0,4438.0
17031250500,25,25,Census Tract 2505,-0.0023,9.50559606923,82.6837554578,2.23,23.2046,0.48936504553,High,Medium,Austin,9.8,5.1,17.3,21.1,13.3,31.7,"7,315",25.769,25.678,33.071,35.4,7.0,7669.0
17031250700,25,25,Census Tract 2507,0.0273,9.57817706312,82.9160493836,2.214,20.4955,0.55696699419,Very high,High,Austin,12.9,10.5,18.4,39.4,19.9,45.0,"5,932",39.606,39.21,43.34,64.0,5.0,5194.0
17031250800,25,25,Census Tract 2508,0.0376,8.29114237693,84.0363636362,2.302,20.5975,0.54535199114,High,High,Austin,12.1,8.0,17.9,34.1,18.3,42.0,"2,432",51.183,51.099,54.306,83.0,2.0,2415.0
17031520300,52,52,Census Tract 5203,0.0403,9.61104631567,82.4034883712,1.727,17.3456,0.49228221402,High,High,East Side,9.1,5.7,18.1,34.2,16.4,35.9,"5,675",39.8,39.775,40.835,64.2,4.0,6058.0
17031520600,52,52,Census Tract 5206,0.0573,8.4055797983,79.589873417,1.52,17.8511,0.21127803729,Medium,Very high,East Side,9.2,6.2,18.1,33.0,15.8,34.5,"2,530",31.794,31.794,31.794,48.0,1.0,2824.0
17031560200,56,56,Census Tract 5602,0.0215,9.39206333596,79.4545454552,3.218,27.2892,0.43939966349,High,High,Garfield Ridge,11.3,7.3,16.5,32.6,16.4,38.1,"1,710",71.828,72.611,73.098,98.5,2.0,1668.0
17031560300,56,56,Census Tract 5603,0.0135,9.23057990368,83.8700410388,3.539,18.6321,0.87837784753,Very high,Medium,Garfield Ridge,8.9,5.7,17.2,28.6,14.4,32.5,"3,253",58.533,58.554,59.947,92.5,2.0,3283.0
17031560700,56,56,Census Tract 5607,0.0779,9.96972589424,84.2656756748,5.283,10.1632,1.4603453518,Very high,Very high,Garfield Ridge,9.2,5.6,18.8,27.4,15.6,31.8,"3,635",55.101,55.082,55.197,88.5,2.0,3726.0
17031711500,71,71,Census Tract 7115,0.0385,9.74492332526,80.053481894,1.878,24.0882,0.28768962342,High,High,Auburn Gresham,13.4,9.5,17.9,35.2,19.1,43.5,"2,372",45.103,45.211,45.961,74.5,2.0,2677.0
17031720600,72,72,Census Tract 7206,-0.2187,9.92750208649,76.4485225502,1.693,42.3695,-0.30078214501,Low,Very low,Beverly,9.7,4.4,18.9,14.3,12.1,26.9,"1,691",17.106,17.1,17.267,14.5,2.0,1758.0
17031031000,3,3,Census Tract 310,-0.0789,8.68788085431,79.2097872332,3.072,19.6688,0.46152465974,High,Low,Uptown,8.9,2.8,20.1,13.0,13.4,25.3,"3,868",13.147,13.093,14.351,5.3,3.0,4078.0
17031580300,58,58,Census Tract 5803,0.0715,9.65803470825,83.0091254756,2.351,11.4583,0.76186138428,Very high,Very high,Brighton Park,8.1,3.6,15.9,28.4,14.6,30.4,"2,577",55.503,55.503,55.503,89.0,1.0,2502.0
17031050500,5,5,Census Tract 505,-0.328,8.96561137508,80.745679013,2.969,25.2521,0.39485002795,High,Very low,North Center,9.0,2.6,20.4,11.1,12.7,24.1,"5,117",14.756,14.425,16.747,9.0,5.0,6311.0
17031050800,5,5,Census Tract 508,-0.3347,8.9978188661,82.0698224846,3.006,25.9769,0.46127414134,High,Very low,North Center,9.2,2.8,21.7,12.4,14.3,25.4,"1,406",13.755,13.755,13.755,6.0,1.0,1476.0
17031051000,5,5,Census Tract 510,-0.1587,9.0,81.9040816328,3.034,21.8564,0.56546860819,Very high,Low,North Center,8.8,2.3,20.2,11.5,13.0,24.5,"1,538",19.025,19.025,19.025,19.0,1.0,1783.0
17031051400,5,5,Census Tract 514,-0.0915,7.61322879831,80.2978417274,2.926,27.0519,0.28418268878,High,Low,North Center,9.3,2.5,21.1,12.8,14.4,25.9,"2,492",15.426,16.626,19.08,11.5,2.0,1814.0
17031081900,8,8,Census Tract 819,-0.0238,9.63155135382,80.922758621,3.512,13.9902,0.81697842263,Very high,Medium,Near North Side,9.4,2.6,19.8,12.1,13.2,25.8,"1,325",35.491,35.491,35.491,55.0,1.0,935.0
17031252000,25,25,Census Tract 2520,0.0336,9.45616226135,79.5857346644,3.204,24.5047,0.49922408299,High,High,Austin,13.7,10.0,19.1,37.4,20.8,45.4,"5,646",53.531,52.6,55.679,86.5,4.0,5738.0
17031260300,26,26,Census Tract 2603,0.0285,9.31808829954,80.1122905022,2.197,18.5124,0.42049642857,High,High,West Garfield Park,13.2,9.6,18.6,37.7,20.9,45.1,"1,528",55.072,55.072,55.072,88.0,1.0,1583.0
17031040300,4,4,Census Tract 403,-0.025,6.3672268933,76.7612676056,2.664,35.1629,-0.17249718058,Low,Medium,Lincoln Square,9.1,6.3,18.5,22.9,13.6,27.6,"2,928",22.902,22.558,26.14,29.0,3.0,2999.0
17031040800,4,4,Census Tract 408,-0.1303,8.17068697983,78.1467741932,2.888,27.3544,0.18720579669,Medium,Low,Lincoln Square,9.2,2.9,20.8,12.3,13.3,25.5,"1,636",17.434,17.523,19.717,15.5,2.0,1813.0
17031050100,5,5,Census Tract 501,-0.2321,8.8317668063,79.7050000004,3.106,17.3387,0.51493579755,High,Very low,North Center,9.4,2.9,22.1,12.7,14.5,25.9,"2,568",12.784,13.214,13.634,4.5,2.0,2711.0
17031050200,5,5,Census Tract 502,-0.2112,8.78402642802,81.3950000006,3.149,24.1449,0.49566070499,High,Low,North Center,9.0,3.1,19.9,13.3,12.7,25.1,"5,309",18.882,19.066,23.429,19.0,3.0,5214.0
17031050300,5,5,Census Tract 503,-0.1624,8.37406426823,81.9681614348,3.111,22.1478,0.53496432547,High,Low,North Center,8.9,3.1,19.7,13.7,13.0,25.8,"2,671",18.806,18.77,19.861,19.0,3.0,2562.0
17031380200,38,38,Census Tract 3802,0.0194,9.54125209975,78.2759493662,2.085,20.5361,0.2781696382,High,Medium,Grand Boulevard,13.4,11.7,18.3,37.4,18.8,42.8,"2,408",45.012,49.374,50.543,73.5,2.0,1845.0
17031600400,60,60,Census Tract 6004,0.0725,9.21548420066,83.1520215626,2.333,11.1518,0.7407364017,Very high,Very high,Bridgeport,8.1,6.7,15.6,31.6,14.1,23.8,"4,297",55.905,56.97,60.432,89.0,3.0,4602.0
17031081500,8,8,Census Tract 815,-0.1799,9.43768216135,74.5556213012,5.547,4.18937,1.00978118544,Very high,Low,Near North Side,8.7,2.7,19.6,11.3,12.3,22.6,"5,917",20.79,21.028,22.897,24.0,3.0,4994.0
17031720100,72,72,Census Tract 7201,-0.1116,7.38865256129,73.687304507,1.812,53.0009,-0.76566753304,Very low,Low,Beverly,10.1,5.2,18.1,17.8,12.8,30.1,"3,344",17.554,17.491,19.143,15.7,3.0,3381.0
17031720200,72,72,Census Tract 7202,-0.0114,9.4873921358,73.9622580638,1.87,48.165,-0.48893812396,Low,Medium,Beverly,10.8,4.8,17.2,18.5,13.5,32.0,"4,131",21.496,20.845,23.106,26.0,3.0,4043.0
17031720300,72,72,Census Tract 7203,-0.1242,9.94176702034,77.7271438688,1.88,38.8677,-0.11386425363,Medium,Low,Beverly,9.7,4.1,17.5,14.6,11.8,27.7,"3,637",17.337,17.436,18.46,15.2,4.0,4208.0
17031720700,72,72,Census Tract 7207,-0.0153,9.7569137266,73.328435609,1.702,49.8685,-0.56827143706,Low,Medium,Beverly,11.1,4.9,17.7,19.4,14.3,33.3,"3,073",15.237,15.237,19.825,10.3,3.0,3280.0
17031730100,73,73,Census Tract 7301,0.0255,9.12854802818,82.6550408714,1.981,20.7409,0.46058121257,High,High,Washington Heights,12.7,7.7,16.6,30.4,17.0,41.2,"2,462",37.157,36.932,41.222,59.3,3.0,2567.0
17031730300,73,73,Census Tract 7303,0.0363,9.43034274271,81.8817337454,1.83,16.3526,0.48897977084,High,High,Washington Heights,13.0,8.8,17.3,33.1,18.0,44.1,"1,046",30.663,30.663,30.663,45.0,1.0,1126.0
17031031100,3,3,Census Tract 311,-0.0352,8.43223577802,76.4203883504,3.204,19.8488,0.32653716458,High,Medium,Uptown,9.3,3.3,21.3,15.4,15.2,27.2,"4,691",14.204,14.192,15.753,7.7,3.0,4666.0
17031031200,3,3,Census Tract 312,0.0427,8.27214298918,78.1384615376,3.494,7.75481,0.69247930438,Very high,High,Uptown,10.5,9.6,20.3,32.8,18.1,36.9,"5,541",22.363,22.606,26.692,27.5,4.0,5720.0
17031031300,3,3,Census Tract 313,0.0237,4.01937841787,75.5997019376,3.025,24.8195,-0.13481167135,Medium,High,Uptown,9.4,6.4,18.3,23.0,13.8,29.1,"6,719",23.793,24.368,29.441,31.0,5.0,8037.0
17031031400,3,3,Census Tract 314,-0.1345,2.22516108283,74.5770721208,2.458,19.5188,-0.36625169732,Low,Low,Uptown,8.9,3.4,19.0,13.4,12.3,24.6,"5,221",16.528,15.955,19.903,13.2,6.0,4958.0
17031570500,57,57,Census Tract 5705,0.0653,9.9403979363,84.2677824272,3.333,11.6738,1.03993966467,Very high,Very high,Archer Heights,8.8,4.6,17.8,29.1,15.7,31.5,"2,639",52.351,52.124,53.839,85.0,2.0,2392.0
17031580100,58,58,Census Tract 5801,0.088,9.42278032386,80.3524728596,2.222,10.1802,0.60333242604,Very high,Very high,Brighton Park,7.9,4.2,15.4,29.4,14.0,28.9,"3,228",55.67,55.482,59.294,89.0,2.0,2885.0
17031580200,58,58,Census Tract 5802,0.0878,9.41806655194,82.404428045,2.247,12.7832,0.67215081569,Very high,Very high,Brighton Park,9.1,6.9,18.4,40.3,17.7,37.6,"3,466",55.019,54.703,56.786,88.5,2.0,3534.0
17031060300,6,6,Census Tract 603,-0.3324,8.97158018526,80.1072625694,3.164,27.6992,0.35636393334,High,Very low,Lake View,9.1,2.5,21.6,11.8,14.3,24.2,"3,076",12.119,11.984,12.793,3.5,2.0,3461.0
17031580400,58,58,Census Tract 5804,0.0732,9.58673465782,82.1379591842,2.836,5.73678,0.90767147827,Very high,Very high,Brighton Park,8.7,5.8,17.2,35.5,16.0,34.6,"4,546",52.685,52.759,57.11,85.2,4.0,4551.0
17031580600,58,58,Census Tract 5806,0.087,9.17587854377,83.740559441,2.237,15.9642,0.66896322688,Very high,Very high,Brighton Park,8.7,4.9,17.3,32.8,15.9,33.0,"5,405",47.387,47.239,49.495,78.0,4.0,5297.0
17031530300,53,53,Census Tract 5303,0.0273,8.57301225683,81.4931677022,1.596,25.9643,0.19189286302,Medium,High,West Pullman,12.9,8.6,17.1,32.4,17.5,41.9,"3,964",33.53,35.49,40.908,51.8,4.0,4607.0
17031051300,5,5,Census Tract 513,-0.3558,9.21154057842,81.9317919074,3.189,26.1499,0.49804274578,High,Very low,North Center,8.9,2.1,20.6,10.4,12.8,24.0,"2,907",11.6,11.754,12.604,3.0,2.0,2783.0
17031500100,50,50,Census Tract 5001,0.0176,9.40630086904,79.7905506452,2.1,15.5398,0.43988315906,High,Medium,Pullman,12.4,6.6,16.1,26.7,15.5,39.0,"3,545",45.421,45.481,49.134,74.5,4.0,3083.0
17031050600,5,5,Census Tract 506,-0.1118,8.95340805012,80.5564516136,3.146,22.2948,0.51423531541,High,Low,North Center,9.1,2.4,21.7,11.1,13.8,24.5,"2,443",9.813,9.684,10.945,1.0,2.0,2238.0
17031050700,5,5,Census Tract 507,-0.4539,8.98648116366,80.533684211,2.989,30.0259,0.28022811317,High,Very low,North Center,9.1,2.5,21.3,11.1,13.4,25.1,"1,513",10.939,10.939,10.939,2.0,1.0,1593.0
17031050900,5,5,Census Tract 509,-0.1795,8.99948599332,80.807692307,2.99,23.2384,0.46965684479,High,Low,North Center,9.4,3.0,21.4,12.8,13.9,25.2,"1,426",16.263,16.263,16.263,12.0,1.0,1462.0
17031051100,5,5,Census Tract 511,-0.262,8.81841019712,81.9846153842,3.035,26.4905,0.45560069318,High,Very low,North Center,9.2,2.5,21.8,11.9,14.2,25.8,"1,599",18.268,18.268,18.268,18.0,1.0,1670.0
17031081800,8,8,Census Tract 818,-0.3104,8.85576208641,78.2978260874,4.609,3.395,0.96994712651,Very high,Very low,Near North Side,8.9,2.0,21.9,9.8,13.9,23.1,"11,373",13.814,13.939,14.867,6.3,3.0,8960.0
17031090100,9,9,Census Tract 901,-0.4332,8.97788810796,83.9814531548,5.25,22.5447,1.05075295977,Very high,Very low,Edison Park,9.5,5.1,20.3,16.5,13.4,27.3,"3,585",17.109,17.253,22.063,14.5,4.0,3558.0
17031090200,9,9,Census Tract 902,-0.686,8.75842692407,81.8153935862,5.622,31.1524,0.79276267,Very high,Very low,Edison Park,9.4,4.5,20.6,15.0,13.5,26.1,"6,626",12.427,12.55,16.644,5.0,5.0,6803.0
17031090300,9,9,Census Tract 903,-0.4248,8.04597251157,82.5193548392,4.396,28.7928,0.62956749509,Very high,Very low,Edison Park,9.4,5.0,20.2,16.2,13.1,27.1,"1,314",13.356,13.356,13.356,5.0,1.0,1392.0
17031100100,10,10,Census Tract 1001,-0.1539,8.6206508719,83.1213688208,2.86,23.2435,0.54615424141,High,Low,Norwood Park,9.4,5.0,20.0,17.8,13.9,27.7,"5,538",21.591,21.718,25.057,26.0,5.0,5498.0
17031260200,26,26,Census Tract 2602,0.0525,9.26554651574,80.6381962862,2.071,15.5802,0.4759233925,High,Very high,West Garfield Park,13.4,9.1,18.8,36.6,20.9,43.3,"1,054",63.978,63.978,63.978,96.0,1.0,1223.0
17031100200,10,10,Census Tract 1002,-0.3682,7.69515276513,81.076103897,4.242,32.5355,0.4430657147,High,Very low,Norwood Park,9.4,5.2,20.0,17.9,13.8,26.7,"7,024",17.785,17.759,20.17,16.3,7.0,6762.0
17031260100,26,26,Census Tract 2601,0.0369,9.2211607748,81.8974358978,2.079,11.604,0.60825757396,Very high,High,West Garfield Park,13.5,12.9,18.1,40.6,19.4,46.0,"1,477",66.064,66.064,66.064,97.0,1.0,1249.0
17031062400,6,6,Census Tract 624,-0.5671,9.2127887083,81.6840909086,3.061,21.5522,0.49751855219,High,Very low,Lake View,9.2,2.8,21.9,12.1,14.3,23.7,"1,673",12.842,12.842,12.842,4.0,1.0,1433.0
17031491300,49,49,Census Tract 4913,0.0396,9.98021353285,78.4137551576,1.674,28.8836,0.09187479494,Medium,High,Roseland,13.5,10.5,18.6,38.2,20.4,46.2,"2,023",39.172,39.226,40.514,62.2,4.0,2465.0
17031720400,72,72,Census Tract 7204,-0.3671,9.1326472591,79.2124469582,1.922,28.8583,0.04436903595,Medium,Very low,Beverly,10.3,5.8,21.8,18.2,15.1,29.9,"1,961",12.57,12.702,12.98,4.0,2.0,1953.0
17031530400,53,53,Census Tract 5304,0.0209,9.93190355644,79.3110957962,1.754,18.1452,0.33669060339,High,High,West Pullman,12.8,7.1,17.1,28.5,17.3,40.0,"2,059",34.455,34.786,35.307,53.5,2.0,1973.0
17031063400,6,6,Census Tract 634,-0.1418,9.1225060845,78.268181819,2.547,11.624,0.46469235622,High,Low,Lake View,9.1,1.8,22.2,9.7,14.5,22.1,"2,417",13.981,13.984,14.019,7.0,2.0,2274.0
17031750600,75,75,Census Tract 7506,0.0292,9.37551509225,78.9751552802,1.673,25.4744,0.13728907684,Medium,High,Morgan Park,12.8,8.7,16.7,32.6,17.2,41.8,"3,420",34.67,34.531,39.882,54.2,4.0,3426.0
17031040100,4,4,Census Tract 401,-0.0338,8.23809247502,75.604048583,2.966,35.2468,-0.04735616578,Medium,Medium,Lincoln Square,9.2,3.6,19.8,15.2,13.4,26.9,"3,905",17.496,17.196,21.225,15.7,3.0,3893.0
17031040600,4,4,Census Tract 406,-0.1496,8.62143082699,79.1799999998,2.99,24.2733,0.34421133652,High,Low,Lincoln Square,9.4,3.0,22.0,13.0,14.6,25.7,"2,530",12.917,13.06,14.302,5.0,3.0,2702.0
17031040700,4,4,Census Tract 407,-0.0769,8.22048670871,78.5129113922,3.04,25.4967,0.28380239227,High,Low,Lincoln Square,9.1,2.8,20.7,12.9,13.5,25.6,"3,426",15.639,15.545,19.936,11.0,4.0,3325.0
17031040900,4,4,Census Tract 409,-0.1538,7.16771718279,79.447411445,2.926,30.9161,0.12766705421,Medium,Low,Lincoln Square,9.0,2.7,20.5,11.9,13.2,24.7,"2,063",8.799,9.307,10.265,0.5,2.0,1909.0
17031980000,76,76,Census Tract 9800,0.0,7.47697144389,80.4820030592,0.0,0.986111,0.17457048128,Medium,Medium,Ohare,,,,,,,,,,,,,
17031081600,8,8,Census Tract 816,-0.1798,9.51253638181,74.1357664232,5.246,3.62019,0.94237916871,Very high,Low,Near North Side,8.4,1.9,19.9,9.6,12.5,21.4,"4,168",18.602,19.73,20.742,18.5,2.0,3937.0
17031081700,8,8,Census Tract 817,-0.1137,9.474728103,76.6433962256,4.774,3.97055,0.98667625356,Very high,Low,Near North Side,8.7,1.6,21.2,9.4,13.7,21.6,"5,537",19.974,19.026,23.508,22.0,2.0,3487.0
17031251300,25,25,Census Tract 2513,0.0305,9.64544882662,81.797530865,2.259,27.4915,0.38900513551,High,High,Austin,12.4,7.5,17.8,32.3,18.6,41.8,"5,098",42.171,42.115,46.831,69.0,5.0,4446.0
17031251400,25,25,Census Tract 2514,0.0196,9.31309989063,79.917241379,2.982,28.2459,0.3943966004,High,Medium,Austin,13.0,10.9,18.5,39.0,19.7,45.2,"3,986",47.057,46.921,49.565,77.2,4.0,4544.0
17031251500,25,25,Census Tract 2515,0.031,9.09040181987,79.4323684202,2.374,32.0546,0.1671673965,Medium,High,Austin,12.8,7.8,18.5,33.5,19.6,42.6,"4,342",51.183,51.038,54.143,83.2,4.0,4194.0
17031251900,25,25,Census Tract 2519,0.0294,9.39310408036,79.9282051286,2.422,23.2376,0.37828833188,High,High,Austin,14.0,10.4,20.8,39.8,23.4,48.7,"5,387",57.207,57.329,59.381,91.0,4.0,4862.0
